gene_id	ERR5671402	ERR5671403	ERR5671404	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000079389	0	0	0	0	0	1	0	0	0
ENSMUSG00000079391	1	20	15	0	0	19	0	1	0
ENSMUSG00000079396	2	17	24	2	2	28	1	0	3
ENSMUSG00000079421	0	0	0	0	0	0	1	0	0
ENSMUSG00000079428	0	4	1	0	4	4	12	17	5
ENSMUSG00000079445	9	3	0	7	8	0	8	14	6
ENSMUSG00000079460	0	0	0	0	0	0	0	0	0
ENSMUSG00000079471	6	111	13	3	8	19	176	206	171
ENSMUSG00000079491	71	76	442	764	33	276	84	475	86
ENSMUSG00000079494	0	8	0	2	11	26	4	4	0
ENSMUSG00000079509	1508	1604	1812	2587	1708	2882	1662	1659	2959
ENSMUSG00000079532	1	0	0	0	0	0	0	0	0
ENSMUSG00000079536	0	2	1	0	1	0	0	0	0
ENSMUSG00000079555	335	277	317	642	319	688	220	305	1114
ENSMUSG00000079588	8	136	44	0	15	13	257	223	158
ENSMUSG00000079639	0	0	0	0	0	0	0	0	0
ENSMUSG00000079794	0	0	0	0	0	0	0	0	0
ENSMUSG00000079806	0	0	0	0	0	0	0	0	0
ENSMUSG00000079808	0	0	0	1	2	3	0	0	0
ENSMUSG00000079845	0	0	0	12	8	1	0	0	0
ENSMUSG00000079852	29	0	63	8	24	6	13	22	61
ENSMUSG00000079871	0	0	0	0	0	0	0	0	0
ENSMUSG00000079965	2	1	0	3	0	11	0	7	0
ENSMUSG00000079993	5	0	10	12	9	12	0	4	10
ENSMUSG00000080002	3	3	5	1	0	0	1	1	2
ENSMUSG00000080059	0	4	14	22	7	31	13	24	37
ENSMUSG00000080205	0	0	0	0	0	1	0	0	0
ENSMUSG00000080237	7	1	6	21	0	19	7	3	10
ENSMUSG00000080241	0	0	0	0	0	0	0	0	0
ENSMUSG00000080242	3	3	459	907	0	326	1	4	0
ENSMUSG00000080321	0	1	0	0	0	0	0	0	0
ENSMUSG00000080374	0	2	3	4	4	2	1	0	0
ENSMUSG00000080409	0	0	0	0	0	0	0	0	0
ENSMUSG00000080437	0	0	0	0	0	0	0	0	0
ENSMUSG00000080504	0	0	0	0	0	1	0	0	0
ENSMUSG00000080575	0	0	0	0	0	0	1	0	0
ENSMUSG00000080708	8	0	7	0	0	3	0	5	5
ENSMUSG00000080709	0	0	0	1	0	0	0	0	0
ENSMUSG00000080733	0	0	0	0	0	0	0	0	0
ENSMUSG00000080747	0	0	0	0	0	0	0	0	0
ENSMUSG00000080772	5	2	12	5	7	19	0	1	3
ENSMUSG00000080794	0	0	0	0	0	0	0	0	0
ENSMUSG00000080806	1	0	0	0	0	0	0	0	0
ENSMUSG00000080810	0	0	0	4	1	5	0	0	10
ENSMUSG00000080828	0	0	0	0	0	0	0	0	0
ENSMUSG00000080840	0	0	0	0	0	0	0	0	0
ENSMUSG00000080873	0	0	0	0	0	1	0	0	0
ENSMUSG00000080876	0	0	0	0	0	0	0	0	0
ENSMUSG00000080893	186	175	6	196	174	4	3	149	4
ENSMUSG00000080895	0	0	0	0	0	1	0	0	0
ENSMUSG00000080904	0	0	0	0	0	0	0	1	0
ENSMUSG00000080912	0	0	0	0	0	0	1	0	0
ENSMUSG00000080917	0	1	0	0	0	0	0	0	0
ENSMUSG00000080930	0	0	0	0	0	0	0	0	0
ENSMUSG00000080941	0	0	0	0	0	0	0	1	0
ENSMUSG00000080974	2	0	1	1	3	1	1	0	1
ENSMUSG00000081003	0	0	0	0	1	0	0	0	0
ENSMUSG00000081010	0	0	0	0	1	0	0	0	0
ENSMUSG00000081021	0	0	1	0	0	0	0	0	0
ENSMUSG00000081024	0	0	0	0	0	0	0	0	1
ENSMUSG00000081043	0	0	0	3	0	6	0	0	10
ENSMUSG00000081045	0	0	0	0	0	0	0	0	0
ENSMUSG00000081056	0	0	0	0	0	1	0	0	0
ENSMUSG00000081068	0	0	0	0	0	0	0	0	1
ENSMUSG00000081078	0	0	0	0	1	0	0	0	0
ENSMUSG00000081084	1	0	0	0	0	0	0	0	0
ENSMUSG00000081096	0	0	0	0	0	0	1	0	0
ENSMUSG00000081098	5	0	24	5	0	0	4	3	30
ENSMUSG00000081111	211	6	280	192	7	8	167	179	433
ENSMUSG00000081120	0	0	0	0	0	0	1	0	0
ENSMUSG00000081126	31	1	28	15	17	24	23	0	0
ENSMUSG00000081127	0	0	0	0	0	0	0	0	0
ENSMUSG00000081129	0	1	0	0	0	0	0	0	0
ENSMUSG00000081152	0	0	0	0	0	0	1	0	0
ENSMUSG00000081161	0	0	0	1	0	0	0	0	0
ENSMUSG00000081167	1	0	0	0	0	0	0	0	0
ENSMUSG00000081172	0	0	0	0	0	0	0	0	0
ENSMUSG00000081188	0	0	0	0	0	0	0	0	0
ENSMUSG00000081189	0	13	0	13	2	5	0	0	2
ENSMUSG00000081191	0	0	0	0	0	0	0	0	1
ENSMUSG00000081201	0	1	0	0	0	0	0	0	0
ENSMUSG00000081227	1	0	0	0	0	0	0	0	0
ENSMUSG00000081232	0	0	1	2	0	1	0	1	1
ENSMUSG00000081248	0	2	0	0	0	3	0	0	0
ENSMUSG00000081256	7	1	0	0	3	8	0	0	0
ENSMUSG00000081274	0	0	0	1	0	0	0	0	0
ENSMUSG00000081282	0	0	0	0	0	0	0	0	3
ENSMUSG00000081299	0	0	0	0	0	1	0	0	0
ENSMUSG00000081308	0	0	0	0	0	0	0	0	0
ENSMUSG00000081317	0	0	0	0	0	1	0	0	0
ENSMUSG00000081333	0	1	0	0	0	0	0	0	0
ENSMUSG00000081336	0	0	0	0	0	0	0	0	0
ENSMUSG00000081339	7	12	5	1	12	0	6	8	0
ENSMUSG00000081350	14	10	6	1	2	1	0	1	0
ENSMUSG00000081355	39	43	0	22	15	18	10	10	30
ENSMUSG00000081367	0	0	0	0	0	0	0	0	0
ENSMUSG00000081370	0	0	0	0	0	0	1	0	0
ENSMUSG00000081372	0	0	0	0	1	0	0	0	0
ENSMUSG00000081391	0	0	0	0	0	0	1	0	0
ENSMUSG00000081405	1	0	0	0	0	0	0	0	0
ENSMUSG00000081434	128	14	2	99	10	1	93	86	6
ENSMUSG00000081435	0	0	0	0	0	0	0	0	0
ENSMUSG00000081480	8	6	11	8	15	33	4	17	7
ENSMUSG00000081488	5	2	6	0	0	15	3	3	2
ENSMUSG00000081512	0	0	0	1	0	0	0	0	0
ENSMUSG00000081519	143	0	140	131	116	100	0	0	1
ENSMUSG00000081524	0	0	1	0	0	0	0	0	0
ENSMUSG00000081541	0	0	0	0	0	0	0	0	0
ENSMUSG00000081553	0	0	0	1	0	0	0	0	0
ENSMUSG00000081560	0	0	0	0	0	0	0	0	0
ENSMUSG00000081568	0	0	0	0	0	0	0	0	1
ENSMUSG00000081604	0	0	0	0	0	0	1	0	0
ENSMUSG00000081613	0	0	0	0	0	0	0	1	0
ENSMUSG00000081622	0	1	0	0	1	0	1	0	0
ENSMUSG00000081625	0	0	0	0	0	0	0	0	0
ENSMUSG00000081640	368	10	12	324	11	5	367	338	8
ENSMUSG00000081650	0	0	1	0	0	0	0	0	0
ENSMUSG00000081660	0	0	0	1	0	0	0	0	0
ENSMUSG00000081666	0	18	2	0	0	6	3	0	0
ENSMUSG00000081679	1	1	3	4	5	5	7	0	11
ENSMUSG00000081692	0	0	0	3	6	13	0	0	4
ENSMUSG00000081694	0	0	0	0	0	0	0	0	0
ENSMUSG00000081711	0	0	0	0	0	0	0	0	1
ENSMUSG00000081724	0	0	0	0	0	1	0	0	0
ENSMUSG00000081747	0	0	0	0	0	0	0	0	0
ENSMUSG00000081752	0	2	0	2	0	0	1	0	2
ENSMUSG00000081788	1	149	161	76	84	4	78	87	189
ENSMUSG00000081796	0	0	0	0	0	0	0	0	0
ENSMUSG00000081801	0	0	0	0	0	0	0	0	5
ENSMUSG00000081816	6	0	2	14	12	18	0	1	6
ENSMUSG00000081820	0	0	0	0	0	0	0	0	0
ENSMUSG00000081824	374	2	0	0	403	1	4	319	0
ENSMUSG00000081856	0	0	0	0	0	0	0	0	0
ENSMUSG00000081871	1	0	0	0	0	0	0	0	0
ENSMUSG00000081877	0	0	0	0	0	0	0	0	0
ENSMUSG00000081883	27	64	19	2	22	33	1	0	0
ENSMUSG00000081887	14	0	9	15	3	28	1	7	15
ENSMUSG00000081898	0	0	0	0	1	0	0	0	0
ENSMUSG00000081900	0	0	0	0	0	1	0	0	0
ENSMUSG00000081903	0	0	0	0	0	0	0	0	0
ENSMUSG00000081917	0	0	0	0	0	0	0	0	0
ENSMUSG00000081932	11	14	2	5	12	11	0	0	0
ENSMUSG00000081943	1	0	0	0	0	0	0	0	0
ENSMUSG00000081944	0	3	3	5	0	16	0	2	0
ENSMUSG00000081949	0	0	0	0	1	0	0	0	0
ENSMUSG00000081957	0	0	0	0	0	1	0	0	0
ENSMUSG00000081972	0	1	0	0	0	0	0	0	0
ENSMUSG00000082001	0	1	0	0	0	0	0	0	0
ENSMUSG00000082002	0	1	0	0	0	0	0	0	0
ENSMUSG00000082011	0	0	0	0	0	0	0	0	0
ENSMUSG00000082032	0	1	1	1	0	0	2	0	5
ENSMUSG00000082037	0	0	0	0	0	0	0	0	0
ENSMUSG00000082038	0	0	0	0	0	0	0	0	0
ENSMUSG00000082057	1	0	7	0	0	16	0	6	0
ENSMUSG00000082063	1	0	0	0	0	0	0	0	0
ENSMUSG00000082070	0	0	0	1	0	0	0	0	0
ENSMUSG00000082106	0	0	0	0	0	0	0	0	0
ENSMUSG00000082121	80	0	0	69	0	0	63	46	0
ENSMUSG00000082126	0	0	0	0	0	0	0	0	0
ENSMUSG00000082148	0	0	0	0	0	0	0	0	0
ENSMUSG00000082157	0	0	0	0	0	0	0	0	1
ENSMUSG00000082160	0	0	0	0	1	0	0	0	0
ENSMUSG00000082162	0	0	0	0	0	0	0	0	0
ENSMUSG00000082164	0	0	0	0	0	0	0	0	0
ENSMUSG00000082177	1	0	0	0	0	0	0	0	0
ENSMUSG00000082187	1	0	0	0	0	0	0	0	0
ENSMUSG00000082195	0	0	0	0	3	0	2	0	0
ENSMUSG00000082197	1	0	0	0	0	0	0	0	0
ENSMUSG00000082210	0	0	1	16	4	25	7	5	6
ENSMUSG00000082216	0	0	0	0	0	0	0	0	0
ENSMUSG00000082223	0	0	0	0	0	0	1	0	0
ENSMUSG00000082233	1	0	0	0	0	0	0	0	0
ENSMUSG00000082279	0	0	0	0	0	0	0	1	0
ENSMUSG00000082296	0	0	0	1	0	0	0	0	0
ENSMUSG00000082307	0	0	0	0	1	0	0	0	0
ENSMUSG00000082313	0	0	5	3	0	4	0	1	0
ENSMUSG00000082315	4	2	0	20	9	30	4	7	15
ENSMUSG00000082320	0	0	0	0	0	1	0	0	0
ENSMUSG00000082332	0	0	0	0	0	0	0	0	0
ENSMUSG00000082360	0	0	0	0	0	0	0	0	0
ENSMUSG00000082361	40	48	27	41	24	27	51	13	237
ENSMUSG00000082373	0	0	0	1	0	0	0	0	0
ENSMUSG00000082393	0	0	0	0	0	0	0	1	0
ENSMUSG00000082394	0	0	1	0	0	0	0	0	0
ENSMUSG00000082396	0	0	0	11	5	4	0	6	4
ENSMUSG00000082397	0	0	0	0	0	0	0	0	0
ENSMUSG00000082408	0	0	0	0	1	0	0	0	0
ENSMUSG00000082456	0	0	0	0	0	0	0	1	0
ENSMUSG00000082485	0	0	0	0	0	1	0	0	0
ENSMUSG00000082520	2	0	0	2	0	20	0	3	3
ENSMUSG00000082526	0	0	0	0	0	0	0	0	0
ENSMUSG00000082536	186	186	170	171	164	128	4566	159	167
ENSMUSG00000082541	0	0	0	0	0	0	0	0	0
ENSMUSG00000082543	1	2	0	2	3	0	0	0	1
ENSMUSG00000082552	0	0	0	0	0	0	0	0	0
ENSMUSG00000082569	0	0	0	0	0	0	0	0	0
ENSMUSG00000082587	0	0	1	0	0	0	0	0	0
ENSMUSG00000082588	0	0	1	0	0	0	0	0	0
ENSMUSG00000082593	7	0	2	4	0	9	0	0	4
ENSMUSG00000082607	0	0	0	0	0	0	0	0	0
ENSMUSG00000082645	0	0	0	0	0	1	0	0	0
ENSMUSG00000082648	0	0	0	0	0	2	0	0	0
ENSMUSG00000082665	0	0	0	1	0	0	0	0	0
ENSMUSG00000082666	0	0	0	0	0	0	0	0	0
ENSMUSG00000082677	4	0	13	10	0	24	4	8	8
ENSMUSG00000082692	8	4	1	11	0	15	0	2	2
ENSMUSG00000082709	0	0	0	0	0	0	0	0	0
ENSMUSG00000082711	1	0	2	8	0	14	0	6	14
ENSMUSG00000082712	0	0	0	0	0	0	0	0	0
ENSMUSG00000082716	0	0	0	0	0	0	0	0	0
ENSMUSG00000082724	0	0	0	1	0	0	0	0	0
ENSMUSG00000082737	0	1	0	0	0	0	0	0	0
ENSMUSG00000082745	5	7	0	0	5	0	0	12	0
ENSMUSG00000082774	1	0	0	0	0	0	0	0	0
ENSMUSG00000082789	0	0	0	0	0	1	0	0	0
ENSMUSG00000082794	0	0	2	8	2	26	0	7	23
ENSMUSG00000082815	0	0	0	0	8	0	0	10	0
ENSMUSG00000082864	0	0	0	0	0	0	0	0	0
ENSMUSG00000082874	1	0	0	0	0	0	0	0	0
ENSMUSG00000082884	0	0	0	0	1	0	0	0	0
ENSMUSG00000082888	0	0	0	0	1	0	0	0	0
ENSMUSG00000082928	0	0	0	7	1	10	0	4	0
ENSMUSG00000082932	0	1	0	0	0	0	0	0	0
ENSMUSG00000082938	0	0	0	0	0	0	0	1	0
ENSMUSG00000082947	0	0	0	0	0	0	0	1	0
ENSMUSG00000082958	0	0	0	0	0	0	0	0	0
ENSMUSG00000082961	0	0	0	0	0	0	0	0	0
ENSMUSG00000082989	0	0	0	0	0	0	0	0	0
ENSMUSG00000082998	0	0	0	0	0	1	0	0	0
ENSMUSG00000083005	0	0	0	0	0	0	0	0	0
ENSMUSG00000083008	0	0	0	1	0	0	0	0	0
ENSMUSG00000083018	0	0	0	0	0	0	0	0	0
ENSMUSG00000083038	0	0	0	0	0	0	1	0	0
ENSMUSG00000083072	0	1	0	0	0	0	0	0	0
ENSMUSG00000083078	0	0	0	0	0	0	0	0	0
ENSMUSG00000083103	0	0	0	0	0	0	0	0	0
ENSMUSG00000083150	0	0	0	0	0	1	0	0	0
ENSMUSG00000083161	0	0	9	4	0	7	12	3	17
ENSMUSG00000083171	0	0	0	0	0	0	0	1	0
ENSMUSG00000083186	0	0	0	0	0	0	1	0	0
ENSMUSG00000083199	0	0	0	1	0	0	0	0	0
ENSMUSG00000083206	0	0	0	0	0	0	0	1	0
ENSMUSG00000083209	5	2	5	0	0	11	2	0	0
ENSMUSG00000083210	0	0	0	0	0	0	0	0	0
ENSMUSG00000083218	1	12	1	14	10	6	12	11	0
ENSMUSG00000083246	1	4	3	10	1	11	0	2	12
ENSMUSG00000083258	0	0	1	0	0	0	0	0	0
ENSMUSG00000083277	0	1	2	11	2	17	0	2	0
ENSMUSG00000083283	0	1	0	0	0	0	0	0	0
ENSMUSG00000083287	0	0	0	0	0	1	0	0	0
ENSMUSG00000083314	0	0	0	0	0	0	0	0	0
ENSMUSG00000083320	0	0	0	0	1	0	0	0	0
ENSMUSG00000083327	7	9	8	12	11	3	18	13	7
ENSMUSG00000083341	0	0	0	0	0	0	0	1	0
ENSMUSG00000083365	0	0	0	0	0	0	0	0	0
ENSMUSG00000083371	0	0	0	0	0	0	0	0	0
ENSMUSG00000083375	0	0	0	0	0	0	0	0	0
ENSMUSG00000083378	2	2	5	0	1	1	1	1	1
ENSMUSG00000083384	0	0	0	1	0	0	0	0	0
ENSMUSG00000083422	0	0	0	0	0	0	0	1	0
ENSMUSG00000083431	0	0	0	0	1	0	0	0	0
ENSMUSG00000083436	0	0	0	0	0	0	0	0	0
ENSMUSG00000083471	1	0	0	0	0	0	0	0	0
ENSMUSG00000083494	0	0	0	0	0	0	0	0	4
ENSMUSG00000083503	4	0	0	0	0	0	0	0	0
ENSMUSG00000083524	0	0	0	0	0	0	0	0	0
ENSMUSG00000083554	0	0	0	0	0	1	0	0	0
ENSMUSG00000083555	17	12	19	2	0	0	0	1	1
ENSMUSG00000083580	0	0	1	0	0	0	0	0	0
ENSMUSG00000083584	0	0	0	0	0	0	0	0	0
ENSMUSG00000083610	0	0	11	0	17	8	7	5	4
ENSMUSG00000083611	0	0	0	0	0	1	0	0	0
ENSMUSG00000083623	0	30	21	0	9	11	0	0	0
ENSMUSG00000083636	1	0	0	0	0	0	0	0	0
ENSMUSG00000083650	0	0	28	11	11	17	2	0	2
ENSMUSG00000083653	0	0	0	0	0	0	0	0	1
ENSMUSG00000083658	0	0	0	0	0	1	0	0	0
ENSMUSG00000083708	37	2	0	37	0	0	29	28	0
ENSMUSG00000083709	0	0	0	0	0	1	0	0	0
ENSMUSG00000083716	13	4	3	3	2	2	3	3	3
ENSMUSG00000083743	1	0	0	1	0	23	0	0	0
ENSMUSG00000083760	1	0	0	0	0	0	0	0	0
ENSMUSG00000083778	0	0	0	0	0	0	0	0	0
ENSMUSG00000083793	0	0	0	0	0	0	0	1	0
ENSMUSG00000083812	0	0	0	1	0	0	0	0	0
ENSMUSG00000083813	0	0	0	1	0	0	0	0	0
ENSMUSG00000083817	1	0	1	1	0	8	0	3	6
ENSMUSG00000083823	0	0	0	0	1	0	0	0	0
ENSMUSG00000083827	0	0	3	7	0	15	0	0	11
ENSMUSG00000083834	6	3	12	10	2	31	0	9	13
ENSMUSG00000083860	0	0	0	0	0	0	1	0	2
ENSMUSG00000083861	0	0	0	0	0	0	0	0	0
ENSMUSG00000083863	15	11	8	12	1	9	0	1	15
ENSMUSG00000083876	0	0	2	4	1	11	14	0	12
ENSMUSG00000083902	27	35	39	54	0	52	35	41	0
ENSMUSG00000083912	0	0	0	0	0	0	0	1	0
ENSMUSG00000083915	0	0	0	0	0	1	0	0	0
ENSMUSG00000083923	0	0	9	2	0	0	0	0	0
ENSMUSG00000083928	0	0	0	0	0	1	0	0	0
ENSMUSG00000083953	1	0	8	0	0	9	0	0	10
ENSMUSG00000083956	0	0	0	0	0	0	0	0	0
ENSMUSG00000083990	0	0	0	0	1	0	0	0	0
ENSMUSG00000083991	1	0	0	0	0	0	0	0	0
ENSMUSG00000083997	0	0	0	0	0	0	0	0	1
ENSMUSG00000083998	0	0	0	0	0	0	0	0	0
ENSMUSG00000084011	0	0	0	0	0	1	0	0	0
ENSMUSG00000084020	152	0	0	147	0	0	122	134	2
ENSMUSG00000084083	0	0	0	1	0	0	0	0	0
ENSMUSG00000084093	0	0	1	0	0	0	0	0	0
ENSMUSG00000084094	0	0	0	0	0	0	0	0	1
ENSMUSG00000084098	0	0	0	0	0	0	0	0	1
ENSMUSG00000084105	3	0	9	0	3	7	3	0	0
ENSMUSG00000084125	0	0	0	0	0	0	0	0	1
ENSMUSG00000084132	0	0	0	0	0	12	0	4	2
ENSMUSG00000084142	0	0	0	0	0	1	0	0	0
ENSMUSG00000084154	4	0	5	0	0	10	0	1	0
ENSMUSG00000084178	0	0	0	0	0	0	0	1	0
ENSMUSG00000084185	1	0	0	0	0	0	0	0	0
ENSMUSG00000084188	0	0	0	1	0	0	0	0	0
ENSMUSG00000084195	0	1	2	13	0	20	4	0	10
ENSMUSG00000084198	0	0	0	0	0	1	0	0	0
ENSMUSG00000084220	0	0	0	1	0	0	0	0	0
ENSMUSG00000084223	1	0	0	0	0	0	0	0	0
ENSMUSG00000084230	0	0	0	0	0	1	0	0	0
ENSMUSG00000084260	2	1	1	1	5	1	1	1	0
ENSMUSG00000084267	0	0	0	0	0	0	0	0	0
ENSMUSG00000084271	0	0	0	0	0	0	0	0	0
ENSMUSG00000084277	0	0	0	0	0	1	0	0	0
ENSMUSG00000084306	10	2	3	0	3	16	0	2	0
ENSMUSG00000084314	6	6	6	2	10	3	3	3	6
ENSMUSG00000084323	0	0	0	0	0	0	0	2	0
ENSMUSG00000084326	0	0	0	0	0	0	0	0	0
ENSMUSG00000084332	0	0	1	0	0	0	0	0	0
ENSMUSG00000084343	0	0	0	0	1	0	0	0	0
ENSMUSG00000084347	4	72	1	3	0	5	4	1	1
ENSMUSG00000084349	1838	1561	20	1744	1704	9	1863	42	15
ENSMUSG00000084353	0	0	0	0	0	0	0	0	1
ENSMUSG00000084391	0	0	0	0	0	0	0	0	1
ENSMUSG00000084403	652	636	553	682	576	430	0	3	0
ENSMUSG00000084404	0	0	0	1	0	0	0	0	0
ENSMUSG00000084405	0	0	0	0	0	0	0	0	0
ENSMUSG00000084417	0	0	0	0	0	0	0	0	0
ENSMUSG00000084421	0	0	0	2	0	2	0	0	0
ENSMUSG00000084461	0	0	0	0	0	0	0	0	0
ENSMUSG00000084527	0	0	0	0	1	0	0	0	0
ENSMUSG00000084583	0	0	0	0	0	0	0	0	0
ENSMUSG00000084592	4	0	6	10	0	12	0	2	2
ENSMUSG00000084686	1	3	2	4	14	3	4	0	3
ENSMUSG00000084696	0	0	0	0	1	0	0	0	0
ENSMUSG00000084747	0	0	0	0	0	0	0	0	0
ENSMUSG00000084751	0	0	0	0	0	0	0	0	0
ENSMUSG00000084762	0	1	0	0	0	0	0	0	0
ENSMUSG00000084780	0	0	1	0	0	0	0	0	0
ENSMUSG00000084786	2902	2979	2634	3309	2881	2346	2793	2797	2248
ENSMUSG00000084798	0	0	0	0	0	0	0	1	0
ENSMUSG00000084804	0	0	0	0	0	0	0	0	0
ENSMUSG00000084821	1	0	2	3	0	0	0	5	2
ENSMUSG00000084836	0	0	0	0	0	0	0	0	0
ENSMUSG00000084846	13	16	3	3	15	16	0	11	6
ENSMUSG00000084850	15	1	15	4	0	0	8	9	49
ENSMUSG00000084854	0	0	0	0	0	0	0	0	0
ENSMUSG00000084892	5	12	9	6	6	15	0	0	0
ENSMUSG00000084911	0	0	0	0	0	0	0	1	0
ENSMUSG00000084930	19	0	0	1	3	7	4	2	6
ENSMUSG00000084940	0	0	0	0	1	0	0	0	0
ENSMUSG00000084950	27	14	37	19	14	13	27	13	24
ENSMUSG00000084954	0	0	0	1	0	0	0	0	0
ENSMUSG00000084979	0	0	0	1	0	0	0	0	0
ENSMUSG00000084981	0	0	0	0	0	0	0	1	0
ENSMUSG00000084984	0	1	0	0	0	0	0	0	0
ENSMUSG00000084996	0	0	0	0	0	0	0	1	0
ENSMUSG00000084999	2	0	0	2	4	16	0	0	1
ENSMUSG00000085048	1	0	0	0	0	0	0	0	0
ENSMUSG00000085068	1	0	0	0	0	0	0	0	0
ENSMUSG00000085089	0	0	0	1	0	0	0	0	0
ENSMUSG00000085090	0	0	2	0	0	0	1	0	0
ENSMUSG00000085093	0	1	0	10	5	20	7	6	10
ENSMUSG00000085103	0	0	1	0	0	0	0	0	0
ENSMUSG00000085109	0	0	0	0	0	0	0	0	0
ENSMUSG00000085113	0	0	0	0	2	0	0	0	0
ENSMUSG00000085130	0	0	0	0	0	0	0	0	0
ENSMUSG00000085165	1	5	0	5	2	7	0	0	10
ENSMUSG00000085167	0	0	0	0	0	0	0	0	0
ENSMUSG00000085174	1	0	0	0	0	0	0	0	0
ENSMUSG00000085194	0	0	0	0	0	0	0	1	0
ENSMUSG00000085201	1	2	5	3	0	2	0	5	23
ENSMUSG00000085208	5108	4838	4544	4248	4049	3179	4793	4654	5445
ENSMUSG00000085244	0	0	0	0	0	1	0	0	0
ENSMUSG00000085254	0	0	0	0	0	0	0	0	0
ENSMUSG00000085262	1	1	12	4	15	0	7	7	0
ENSMUSG00000085267	0	0	0	0	0	1	0	0	0
ENSMUSG00000085321	0	0	0	0	0	0	1	0	0
ENSMUSG00000085353	0	0	0	0	0	0	0	0	1
ENSMUSG00000085400	10	27	0	15	3	13	0	15	14
ENSMUSG00000085405	0	0	0	0	0	0	0	0	0
ENSMUSG00000085437	0	0	0	0	0	0	0	0	0
ENSMUSG00000085441	0	0	0	0	0	0	0	0	0
ENSMUSG00000085444	0	0	0	1	2	9	0	0	3
ENSMUSG00000085454	0	0	0	0	0	0	0	1	0
ENSMUSG00000085466	0	0	0	0	0	0	0	0	1
ENSMUSG00000085481	0	0	0	0	0	0	0	0	0
ENSMUSG00000085509	0	0	0	0	0	0	1	0	0
ENSMUSG00000085519	3	12	14	9	5	2	0	3	0
ENSMUSG00000085521	4	7	2	6	0	3	7	6	1
ENSMUSG00000085538	2	3	7	8	0	10	0	0	21
ENSMUSG00000085558	13	6	0	11	14	31	7	13	47
ENSMUSG00000085562	0	0	0	0	0	0	0	0	1
ENSMUSG00000085577	0	0	0	0	0	0	0	0	0
ENSMUSG00000085591	0	0	0	1	0	0	0	0	0
ENSMUSG00000085600	0	0	0	1	0	0	0	0	0
ENSMUSG00000085611	0	0	0	0	0	0	1	0	0
ENSMUSG00000085626	0	0	0	0	0	0	0	0	0
ENSMUSG00000085629	2	3	4	0	0	0	0	4	0
ENSMUSG00000085631	0	9	0	0	0	2	0	2	10
ENSMUSG00000085635	0	0	0	0	0	0	1	0	0
ENSMUSG00000085636	11	16	18	10	10	13	0	20	0
ENSMUSG00000085639	2	15	13	2	1	9	1	14	0
ENSMUSG00000085649	0	1	0	0	0	0	0	0	0
ENSMUSG00000085651	0	0	0	0	0	0	0	1	0
ENSMUSG00000085654	1	0	0	0	0	0	0	0	0
ENSMUSG00000085656	0	0	0	0	0	0	0	0	0
ENSMUSG00000085666	97	99	0	93	107	0	0	121	0
ENSMUSG00000085675	2	0	3	0	0	5	0	1	34
ENSMUSG00000085676	0	0	0	0	0	0	0	0	0
ENSMUSG00000085679	0	0	0	0	0	0	0	0	0
ENSMUSG00000085681	0	0	1	0	0	0	0	0	0
ENSMUSG00000085687	2	0	10	12	2	13	13	6	1
ENSMUSG00000085695	0	0	0	0	0	0	1	0	0
ENSMUSG00000085696	9	0	6	1	18	4	4	0	7
ENSMUSG00000085700	0	0	0	0	0	0	0	0	0
ENSMUSG00000085709	0	0	1	0	0	0	0	0	0
ENSMUSG00000085721	14	7	16	6	22	40	15	29	0
ENSMUSG00000085730	0	0	6	5	1	0	8	0	0
ENSMUSG00000085734	0	0	0	0	1	0	0	0	0
ENSMUSG00000085745	0	0	0	0	0	1	0	0	0
ENSMUSG00000085763	5	0	6	8	0	0	7	2	7
ENSMUSG00000085765	0	0	0	0	0	0	0	0	0
ENSMUSG00000085779	0	2	1	0	0	2	10	10	9
ENSMUSG00000085800	0	0	0	0	0	0	0	0	1
ENSMUSG00000085810	2	1	2	19	17	10	0	4	8
ENSMUSG00000085816	0	0	0	0	0	1	0	0	0
ENSMUSG00000085837	0	0	1	0	0	0	0	0	0
ENSMUSG00000085856	0	0	0	0	0	1	0	0	0
ENSMUSG00000085862	0	2	0	10	5	2	0	7	7
ENSMUSG00000085873	12	0	0	7	2	0	0	0	10
ENSMUSG00000085885	0	0	1	0	0	0	0	0	0
ENSMUSG00000085905	0	0	0	0	0	1	0	0	0
ENSMUSG00000085913	1	0	0	0	0	0	0	0	0
ENSMUSG00000085932	1	0	0	0	0	0	0	0	0
ENSMUSG00000085933	0	0	0	0	1	0	0	0	0
ENSMUSG00000085934	0	0	0	0	0	0	0	0	0
ENSMUSG00000085941	0	0	0	0	1	0	0	0	0
ENSMUSG00000085951	0	0	1	0	0	0	0	0	0
ENSMUSG00000085957	6	0	0	0	3	0	0	0	12
ENSMUSG00000085961	0	0	0	0	0	0	0	0	0
ENSMUSG00000085962	0	0	0	2	0	0	0	3	0
ENSMUSG00000086000	0	0	0	0	0	0	0	0	0
ENSMUSG00000086006	3	17	0	2	2	13	4	15	0
ENSMUSG00000086012	0	0	0	0	0	1	0	0	0
ENSMUSG00000086025	0	0	0	0	0	0	0	0	1
ENSMUSG00000086049	5	0	0	6	1	0	3	1	0
ENSMUSG00000086077	0	0	0	0	0	0	0	1	0
ENSMUSG00000086111	6	10	5	4	8	1	0	10	0
